_source_domain,_id,_line,Q_z,D_conflict,n_available_signals,n_usable_edges,conflict_status,review_reason,decision_rule_version
arxiv,BkiUf13xK1fBGwCLPSMO,146,3.9087143010661807,2.8175933598067493,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUbEHxK7ICUubsx6Ic,147,2.6544156187854995,1.7823050947857144,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUbVQ5qhLACAkw_leP,148,2.3581721865967844,1.8669778618991824,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUd9zxK2li-F6JzCsS,149,1.890766396371312,1.7487886646222754,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUbck4uBhhxKZ5uaCF,150,2.4223492771089177,2.212268104521519,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUd5s25V5jBFwBuKof,151,3.1838498574722567,2.83734668314974,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdeo5qX_BnmUhN6EM,152,2.811548715261699,2.1981860715233807,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUcvY4eIXhokFxRhFy,153,1.484412600338633,1.9849366634744021,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUdGM4ubnjow-6Mjh5,154,2.098157417748669,1.833071079612989,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUcnnxK4sA-46xNddg,155,3.0886364474782764,2.1649312172921586,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUbIA5qWTD6fM1V7xu,156,3.6375581374523596,4.408107539269012,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUeL04dbghYS8bBLKb,157,3.574683835733121,3.0336617609054297,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUc_Q5qoYAlE7mUWSI,158,2.5678869346623454,2.905157655151791,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUbKs5qU2ApuiOWGYO,159,2.6361668003055225,2.5013451526187485,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUc2zxK6wB9k0iLNKt,160,3.7014982580604765,2.712938232032055,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdYM4ukPiEUwWDEcV,161,2.7661164918366348,2.0069512753421486,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUd3U4eIOjSJ68LGD2,162,2.928174723774858,2.694319293834694,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUfHg5qsFCifBZHZLT,163,2.4818628511550305,1.6627761203575575,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUe-bxK4tBVhat5pTg,164,2.1118831032158734,1.886936366145608,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUdTA4uBhivVgojJ1E,165,3.015102924825252,2.988284756526194,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUbovxK4sA-9F9jBrS,166,3.0956596710135416,2.280485459428558,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdq45qoYA2zk0vrSH,167,3.4962988288718,3.187398942544719,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdV45i7PA9OlIEcJP,168,2.855235641040904,3.5702698553924934,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUa5w5qX_AYzDLroyZ,169,3.0374014251569017,2.684318547562345,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUeGjxK7FjYEXSFtkH,170,2.276080399533107,1.5730889375692039,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUdQs4eIXhqTbAZ6vi,171,2.260993534327636,2.1791745512794294,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUc-vxK6nrxpQc1A6q,172,2.2898064119739425,2.614133031827998,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUeyY25V5jJ1pbbnv0,173,3.046406477925508,2.669385045344982,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUfovxK7kjXIK5t9Ch,174,2.970729489028349,2.9211292630537256,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUaHLxK0-nUGYe3P7a,175,2.8838234071805187,2.799287519430348,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUc7w4eIXhwh1BwyuE,176,2.237538293724143,1.8990782957186303,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUa1LxK6-gDz87Nvcz,177,2.6578944901772332,2.09764827943686,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdZDxK4tBVicoC6ij,178,2.9563331241569597,2.776584083823601,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdqw25V5jEEL8tP0l,179,3.663522821625721,3.0532494252803053,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdvbxaKgQL0dMaDiQ,180,2.5466412586797667,3.2329458643289173,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdZM4dbghZzegCCP7,181,2.1399970445717185,1.5610017752161547,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUdTvxK6wB9mpb2KKI,182,2.5496970106988774,1.6800667751428267,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUd0c5qWTBLNsCq9jW,183,2.3141582097513793,1.6347972633008059,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUfCLxK0iCl4WD5TiB,184,3.230190891442218,3.561142941157479,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdvU5qsBDHTHZ3jMg,185,2.1608205050264444,1.586790831898854,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUbAU5qsJBjjX4UzLd,186,3.2448899895538355,2.9846104993263034,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdqE4eIOjRwMTjGno,187,2.2567336872031265,2.9943454939808656,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdVw4eIZijW5EQLXO,188,2.038037112823895,1.465445907821581,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUdJc5qsBC_MvyfL35,189,2.57187064007932,2.036914518785656,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUervxK1Thg9qFezh8,190,2.1134557927384057,1.686006851887555,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUfxXxK1ThhCdy-5v3,191,2.5523098067706367,2.024088571588818,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUfTHxK0fkXPSOrRn8,192,2.777510675346501,2.3387213416567154,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUcKvxK6-gDz87O8I5,193,2.4426406444989675,1.8347907393743348,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUduE4eIXgu5sT-Z3g,194,3.1052691272454727,2.3462243193418706,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdV84c3aisLf0PuG9,195,2.0838852349125294,1.6785001155390316,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUcY3xK1fBGsWmup8P,196,2.8497547568331916,2.1538419846897017,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdMXxK3xgpZzQoFCv,197,2.062340411948483,2.1255238238419496,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUgBDxK7IADzpkVqhY,198,2.9579763277867044,2.2385946174037206,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUckPxK7Dgs_cY5WH1,199,1.9153482456369388,1.2654519484514544,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUbAE5i7PA9OgJC22W,200,3.111290005459312,2.429915751115079,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUbybxK19JmejM8HP8,201,3.057708318322703,2.215199446808308,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUgKbxK7Tt522WdVLV,202,2.636689731229521,1.7401814760909011,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUdZE5qsMAI4khReue,203,3.415419189638577,2.207629642954859,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUcO7xK0iCl7UGWjGg,204,2.2133365861974177,2.833322321368962,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUfYQ5qhDCjWqnQ3hH,205,2.179658493861172,2.191635493257308,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUeZrxK4tBVicoD6Ga,206,1.5347805012976314,0.9950951460740097,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUfe85qhLBfzo2pOli,207,2.57577097232738,3.4781101797644363,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdu85qYVBhn-WmWnJ,208,2.7653517748862377,3.0487238963438745,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUddg5qhLBXQtDHM5m,209,3.140062939459696,3.4598676927277694,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUeJk25YjgKNDlWMnH,210,2.1132551651130895,1.2222737553360628,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUdmg5qYVBXTJ3BsEF,211,3.2365953275995882,1.511230135412687,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUdd05qWTA8JC6STHR,212,1.926810683569888,2.6400154398538445,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUd4g4dbghUyoCIbIC,213,3.0120883545932546,2.7640264212686256,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUfs_xK6mkyCfOErHR,214,2.941240249411921,2.6481704191483146,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUfK425V5jQ-dgBK4F,215,3.2126624325902946,3.467146146999773,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdZI5qWTA_H8tsybT,216,3.213771106743016,3.0472856381182503,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUd3E5qoTBB2nxJLAl,217,3.257431104472442,2.7610000173688025,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdx05qsBDH65QVtNl,218,2.506749202665165,2.221970862234202,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUcD_xK7kjXIdG9gHx,219,3.005913930201597,2.6043302925166993,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdKzxK6Ot9WA5hefz,220,3.135103762388543,2.4945621516142604,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUd1E5qsMAIzZBdsn6,221,3.3267235352325595,4.318955765543971,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdbA5qhLBWAiyVCvb,222,3.2828651513819227,3.0558527495145955,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUczvxK3YB9i3RKhUS,223,2.0917324253081984,1.670863392875057,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUbZjxK5YsWR0Kh47-,224,3.5851580194719515,3.1283209365293305,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUa5U4ubnjoqNEqD9W,225,2.68161869868676,1.5362802970529472,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUd1U25V5jB4AVSE0P,226,2.212406836147331,2.7705957634012424,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUcunxK4tBVhat3gJO,227,1.9101711112834554,1.7956544329115216,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUalHxK7DgtAAQGwWA,228,2.332832119650748,1.9473213366132023,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUd4c4uzlh5TJwJHWa,229,3.0008015202000977,2.215137556261196,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUak3xK2li-F6JwYSJ,230,2.3845506404989925,2.456589061852237,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUd3U5qoTBG9o64jwL,231,2.3311818728911304,1.5282060486835614,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUc_s5qsBC-ZU-Hmyc,232,2.6161030824022165,2.8507174004428957,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUeArxK6wB9mn4_v06,233,2.5232214446039936,1.9632990599767874,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUairxK6wB9mpbzooS,234,2.5108538869116264,1.2780938279922873,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUdYU25YjgKOpQ6oY3,235,3.4151641753100757,3.1909238924585694,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdso25V5jCst-SORs,236,2.7746664883089185,2.516894690952837,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUatDxK4sA-9F9iLym,237,2.7706343621061102,2.339093720414457,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUebXxK6Ot9V_E5ERu,238,2.8669631415338954,2.739109385661693,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUeH04dbghfPG8YJBu,239,2.235903101784782,1.989210950318681,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUdJXxK6nrxl9bNU3t,240,2.7742420232361695,2.3244417520135694,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUaV7xK0fkXPSOneXZ,241,2.509636245511022,1.998214594622079,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUfDnxK6nrxq6DpSrb,242,2.2026705412455443,1.634521398297313,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUfvnxK3YB9ohkPj9J,243,2.526461032290206,3.172095250591094,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdvc4eIOjR_CK1Z2j,244,2.6691494420537016,1.7604850501025704,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUdQY4ubnhAvmH63ED,245,3.0705673531734505,2.7183627354164264,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUddU5qsBB3YgznBVN,246,2.793925766212,3.4217858259281897,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdiY4eIfiUYvU09Vw,247,2.558430042666203,2.513705596133136,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdqc4eIOjRvCHtF0k,248,3.2678318402274806,1.9557974481072689,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUdOk5qWTA8xMZTlnM,249,2.170198710979529,1.4412059193654767,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUe7a6NNjgBtyghHQJ,250,3.1130452168753733,2.725719985739955,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdtY5qsBDCrvnORH5,251,2.9375635883171416,3.2530197140354664,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUeILxK4sA-5fmyDe0,252,2.7433282127558956,2.02191217014384,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUdIfxK1yAga6Jr2zw,253,2.517644313831187,2.291371499279559,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUfZs5qhLBmqyw59dW,254,2.8411448718914536,2.6494858437010262,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdO8241xiEnW_4uiy,255,2.890794293481462,3.0398177172186185,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUc9c5qsBC5lINcD2t,256,2.6784148112855712,3.0141353276765868,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUc9DxK0zjCsHeaflN,257,2.107130034602783,1.672763005757502,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUcanxK7Tt52mM8ZKt,258,2.073917618606542,1.3835215652715251,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUdsw4ukPiEUQBmYD_,259,3.856348436102967,3.650767344654276,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUdng5qhDACudDNyT7,260,3.0481633188606927,2.7861967119440227,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUc5zxK6EuM_Ubqfdi,261,3.0602003800259094,2.181666137262717,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUc5E5qoTAmkNrkwkS,262,3.131519607802059,1.9744304572737326,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUc9I5ixsDMB_MitkG,263,2.5482818672526277,1.567327522356459,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUa9o4uBhhxDSKxoGn,264,3.3895413375682786,2.7482186002034648,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUcV_xK4sA-9F9jqWm,265,2.423867529521722,1.6068887017569837,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUc2I4ubngyA6kKubo,266,3.3505229740370592,2.820010099512751,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUaEE25V5hRtaNitmg,267,2.818090239542108,2.3160136531747444,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUe0W6NNjgB1scZ_gZ,268,2.7597326002375806,2.101181623836926,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUahnxK1UJ-rRH9zmm,269,3.407939434789248,3.0428038015897734,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
arxiv,BkiUb_A5qsNCPeN2FHd8,270,-0.932471273713537,1.24161712473646,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
arxiv,BkiUc4LxK0zjCobCOFe2,271,3.274682465856041,2.87816248474807,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
