modelDirectory,sourceFile,bbhTaskCount,bbhMacroMean,bbhTaskSd,bbhTaskMin,bbhTaskMax
bunnycore_HyperLlama-3.1-8B,results_2024-09-07T00-47-53.210821.json,24,51.033852920462124,14.323918967999864,25.6,81.2
bunnycore_Llama-3.1-8B-TitanFusion-v3,results_2024-09-27T16-43-14.678628.json,24,52.62113071794824,14.590408604564024,20.4,80.80000000000001
bunnycore_Llama-3.2-3B-Deep-Test,results_2025-01-01T18-12-28.548987.json,24,29.502574011260368,15.797021818891793,6.800000000000001,54
bunnycore_Llama-3.2-3B-Della,results_2025-01-20T06-12-21.388884.json,24,36.83493641793263,15.759103669852104,10.8,71.2
bunnycore_Llama-3.2-3B-Long-Think,results_2024-10-24T00-00-00.000000.json,24,46.10394542442048,17.087830895960376,14.000000000000002,80.80000000000001
bunnycore_Llama-3.2-3B-Mix-Skill,results_2024-10-28T14-55-48.361579.json,24,45.818358891543795,16.936695292186545,13.600000000000001,80
bunnycore_Llama-3.2-3B-ProdigyPlus,results_2024-10-25T19-54-51.799388.json,24,43.92279045834126,17.26664706626742,14.799999999999999,80.80000000000001
bunnycore_Llama-3.2-3B-ToxicKod,results_2025-03-10T22-39-13.540337.json,24,45.254290050776206,16.700318379913625,12,78
bunnycore_Phi-3.5-mini-TitanFusion-0.1,results_2024-10-15T16-43-12.313024.json,24,53.737339885651316,18.6254978593847,12,88
bunnycore_Phi-4-Model-Stock-v4,results_2025-01-25T10-05-56.730634.json,24,69.24302574038695,18.643744733179876,29.599999999999998,100
bunnycore_Phi-4-ReasoningRP,results_2025-01-28T13-39-38.811621.json,24,69.22187070022996,18.552229483746444,31.2,100
bunnycore_Phi-4-RP-v0,results_2025-01-14T02-53-40.099872.json,24,68.56336032782991,18.94288514441138,28.4,100
bunnycore_Phi-4-RR-Shoup,results_2025-02-02T12-54-45.987972.json,24,69.47025970028126,17.913949663934726,28.4,100
bunnycore_Phi-4-Sce-exp-v0.1,results_2025-02-07T16-42-39.879750.json,24,69.43179579386289,17.83551362049804,28.799999999999997,100
bunnycore_Phi-4-Stock-Ex,results_2025-01-16T19-58-42.857768.json,24,68.64461628663385,19.196434681640465,29.599999999999998,100
bunnycore_Phi-4-Stock-RP,results_2025-01-13T18-58-31.199413.json,24,68.59633715492437,19.31151820741021,28.000000000000004,100
bunnycore_Phi-4-Trim-Exp1,results_2025-02-18T15-28-01.718723.json,24,28.516626650940225,14.97324114173398,2.4,51.87165775401069
bunnycore_Qwen-2.5-7B-Deep-Stock-v1,results_2025-01-25T12-15-50.445689.json,24,53.613360835399966,17.556601606163515,14.000000000000002,84.39999999999999
bunnycore_Qwen-2.5-7B-Deep-Stock-v5,results_2025-02-18T17-48-11.735090.json,24,46.72461238794704,16.94210105466849,6.800000000000001,76.8
bunnycore_Qwen-2.5-7B-Exp-Sce,results_2025-02-18T20-49-55.995211.json,24,55.058650598918966,17.13070282996247,13.200000000000001,80.80000000000001
bunnycore_Qwen-2.5-7b-S1k,results_2025-02-24T22-40-58.147391.json,24,55.627502080351356,16.353415434709888,14.399999999999999,84.39999999999999
bunnycore_Qwen2.5-1.5B-Model-Stock,results_2025-02-28T19-58-44.405602.json,24,28.736959112076136,15.033609660481103,6.800000000000001,52
bunnycore_Qwen2.5-3B-Model-Stock-v2,results_2025-01-15T21-40-54.951808.json,24,46.77478918694684,18.17938617356999,10,76.8
bunnycore_Qwen2.5-3B-Model-Stock-v3.2,results_2025-02-26T09-09-35.582526.json,24,47.27417689283166,17.915357237869856,10.8,77.60000000000001
bunnycore_Qwen2.5-3B-Model-Stock-v4.1,results_2025-02-28T20-09-24.661001.json,24,48.20255790619941,17.40578236359399,10.4,79.2
bunnycore_Qwen2.5-3B-RP-Mix,results_2024-10-23T17-42-13.231593.json,24,48.94378989397823,17.918018983711722,13.200000000000001,84
bunnycore_Qwen2.5-7B-Instruct-Fusion,results_2024-11-06T17-58-12.254186.json,24,54.919030187249454,17.48534587266538,14.399999999999999,85.6
bunnycore_Qwen2.5-7B-MixStock-Sce-V0.3,results_2025-02-19T14-26-51.712601.json,24,34.790051667888946,15.394546897514441,14.799999999999999,78.4
bunnycore_Qwen2.5-7B-MixStock-V0.1,results_2025-02-05T19-27-09.819898.json,24,54.79100568012057,17.110431008924188,14.399999999999999,80.4
bunnycore_Qwen2.5-7B-R1-Bespoke-Stock,results_2025-01-25T06-59-40.273507.json,24,48.22136291067563,15.951556068177911,16,81.6
bunnycore_Qwen2.5-7B-R1-Bespoke-Task,results_2025-01-25T06-55-46.740522.json,24,41.4955314903327,16.07577396004707,12.8,78.4
bunnycore_Qwen2.5-7B-Sky-R1-Mini,results_2025-02-19T15-06-20.141651.json,24,35.02939195575525,16.61135324301985,12.8,69.6
bunnycore_Smol-Llama-3.2-3B,results_2024-12-29T21-03-54.900088.json,24,45.3881406940321,16.690209470785707,12,80.80000000000001
byroneverson_Mistral-Small-Instruct-2409-abliterated,results_2024-10-15T19-32-32.570391.json,24,52.378644003251736,18.84690551291625,9.6,82.39999999999999
byroneverson_Yi-1.5-9B-Chat-abliterated,results_2024-09-18T14-49-52.560572.json,24,54.01219363002313,16.24002196188102,17.599999999999998,84
CarrotAI_Llama-3.2-Rabbit-Ko-3B-Instruct,results_2024-12-20T07-08-53.216233.json,24,44.267190808207936,16.23271040950874,10,75.6
CarrotAI_Llama-3.2-Rabbit-Ko-3B-Instruct-2412,results_2024-12-19T09-37-44.312285.json,24,43.57724649824669,16.26714188770001,11.600000000000001,78
carsenk_phi3.5_mini_exp_825_uncensored,results_2024-09-02T23-26-41.313457.json,24,29.647345147918262,15.028871724134726,5.6000000000000005,53.37078651685393
Casual-Autopsy_L3-Umbral-Mind-RP-v2.0-8B,results_2024-07-22T09-49-57.500293.json,24,52.62406145493724,16.076701223936457,21.6,81.2
cat-searcher_gemma-2-9b-it-sppo-iter-1,results_2024-08-13T03-41-28.069452.json,24,59.71867698707507,15.199051564841687,29.599999999999998,84
CausalLM_14B,results_2024-06-16T22-41-11.628824.json,24,47.00462397700624,15.526524198346992,14.000000000000002,74.4
CausalLM_34b-beta,results_2024-08-13T04-12-29.067058.json,24,55.90996102136267,16.71229337410281,22.400000000000002,84.8314606741573
CausalLM_preview-1-hf,results_2025-01-26T19-50-38.868150.json,24,36.14567463880902,13.922044731225139,15.2,56.8
cckm_tinymistral_950m,results_2025-01-13T21-36-28.245477.json,24,29.69456262138813,15.093573454381758,0,53.6
Changgil_K2S3-14b-v0.2,results_2024-08-12T22-44-05.278865.json,24,46.13311786298187,17.35650452379191,12.8,78.4
Changgil_K2S3-v0.1,results_2025-02-13T18-27-04.338360.json,24,46.55492067228615,17.200978717091424,14.000000000000002,78.4
chujiezheng_Mistral7B-PairRM-SPPO-ExPO,results_2024-09-22T08-23-37.171869.json,24,38.821912622773645,15.078590994582605,12.4,66.8
ClaudioItaly_Albacus,results_2024-09-14T01-42-34.001195.json,24,51.13043406568835,18.177290743304834,15.2,84.39999999999999
ClaudioItaly_Book-Gut12B,results_2024-09-18T16-10-32.498210.json,24,54.17370194443232,17.929785896614888,10.4,88
ClaudioItaly_Evolutionstory-7B-v2.2,results_2024-09-03T07-38-49.543556.json,24,51.08043406568836,18.229950873216065,15.2,84.39999999999999
ClaudioItaly_intelligence-cod-rag-7b-v3,results_2024-12-02T20-56-56.981425.json,24,53.663397188391066,17.598544578753366,10.8,81.2
cloudyu_Llama-3-70Bx2-MOE,results_2024-07-27T07-27-59.261852.json,24,66.36234572270706,18.734506326282503,29.599999999999998,96.39999999999999
cognitivecomputations_dolphin-2.9-llama3-8b,results_2024-06-16T19-05-03.780835.json,24,49.499220166609206,17.379097573464104,14.399999999999999,79.2
cognitivecomputations_dolphin-2.9.1-llama-3-70b,results_2024-10-05T20-41-16.262145.json,24,52.04919312821466,19.27066292530076,0.8,79.2
cognitivecomputations_dolphin-2.9.1-yi-1.5-9b,results_2024-08-12T11-27-37.056736.json,24,54.84314644603555,18.32761834334076,12.8,83.6
cognitivecomputations_dolphin-2.9.3-mistral-7B-32k,results_2024-07-22T09-19-12.455984.json,24,48.125401481062006,16.556048725968843,17.2,80.4
cognitivecomputations_dolphin-2.9.4-gemma2-2b,results_2024-09-01T05-44-15.827438.json,24,40.8131874110552,17.180668882961577,13.600000000000001,78.8
cognitivecomputations_dolphin-2.9.4-llama3.1-8b,results_2024-08-31T20-29-37.223117.json,24,35.21959718416589,14.98553050063306,16,69.19999999999999
cognitivecomputations_Dolphin3.0-Qwen2.5-0.5B,results_2025-03-03T13-08-49.788475.json,24,31.14222915718403,16.361280224293235,10,70.39999999999999
cognitivecomputations_Dolphin3.0-R1-Mistral-24B,results_2025-02-07T18-14-36.451324.json,24,53.59697041031142,15.346857762318631,18,83.6
CohereForAI_aya-23-35B,results_2024-06-17T22-14-18.057565.json,24,53.99551450731271,17.528811187655585,12.8,82.8
CohereForAI_aya-23-8B,results_2024-06-17T11-49-39.129219.json,24,42.96161519220306,16.141490295946767,9.6,76.8
CohereForAI_aya-expanse-32b,results_2024-10-24T23-13-12.725496.json,24,56.48670099212115,18.366773371688577,14.799999999999999,84
CohereForAI_aya-expanse-8b,results_2024-10-24T16-15-03.662470.json,24,49.772030557364054,15.511628964718502,17.2,79.60000000000001
CohereForAI_c4ai-command-r-plus,results_2024-06-20T10-16-23.151914.json,24,58.154235740779306,17.918229225960715,15.6,87.2
CohereForAI_c4ai-command-r-plus-08-2024,results_2024-09-20T05-28-13.938100.json,24,59.959999130271825,17.427594964377914,22.8,86
CohereForAI_c4ai-command-r-v01,results_2024-06-17T20-00-09.158840.json,24,54.06415512767855,17.201845558696334,18.8,81.6
CohereForAI_c4ai-command-r7b-12-2024,results_2024-12-20T13-37-10.543380.json,24,55.02642151855634,16.534886686679812,16,78.4
Columbia-NLP_LION-Gemma-2b-dpo-v1.0,results_2024-08-13T04-55-19.543716.json,24,39.19956361320747,17.042703013361994,12,67.2
Columbia-NLP_LION-Gemma-2b-odpo-v1.0,results_2024-08-13T02-35-20.190532.json,24,38.958362107068744,16.53653922556606,12.8,67.2
Columbia-NLP_LION-Gemma-2b-sft-v1.0,results_2024-08-13T04-56-06.975578.json,24,38.7877927616119,16.131907842184248,12.4,66.8
Columbia-NLP_LION-LLaMA-3-8b-dpo-v1.0,results_2024-08-13T04-36-21.322067.json,24,50.28481044452985,17.250796185613797,16,80.80000000000001
Columbia-NLP_LION-LLaMA-3-8b-odpo-v1.0,results_2024-08-13T04-44-27.328884.json,24,50.23929881802021,17.271973126346424,14.799999999999999,80.4
Columbia-NLP_LION-LLaMA-3-8b-sft-v1.0,results_2024-08-13T04-49-26.292140.json,24,50.87766443418147,17.18219010392039,15.2,80.80000000000001
CombinHorizon_huihui-ai-abliterated-Qwen2.5-32B-Inst-BaseMerge-TIES,results_2024-12-07T17-16-26.181747.json,24,69.2924708291253,17.576717585028906,26.400000000000002,95.6
CombinHorizon_huihui-ai-abliteratedV2-Qwen2.5-14B-Inst-BaseMerge-TIES,results_2024-12-07T06-29-43.941929.json,24,63.358915564210776,19.224184640973554,13.600000000000001,92
CombinHorizon_Josiefied-abliteratedV4-Qwen2.5-14B-Inst-BaseMerge-TIES,results_2024-12-07T05-30-29.259046.json,24,63.700937523063565,18.646097563344167,14.399999999999999,92
CombinHorizon_Rombos-Qwen2.5-7B-Inst-BaseMerge-TIES,results_2024-10-29T15-00-49.989293.json,24,54.02085849577633,17.17876764414117,13.600000000000001,84.8
CombinHorizon_YiSM-blossom5.1-34B-SLERP,results_2024-09-02T18-34-45.787681.json,24,62.075480936354275,18.244618028035358,26,92.80000000000001
CombinHorizon_zetasepic-abliteratedV2-Qwen2.5-32B-Inst-BaseMerge-TIES,results_2024-12-21T01-37-15.623991.json,24,69.55174427138591,17.885457903812156,25.2,95.6
ContactDoctor_Bio-Medical-3B-CoT-012025,results_2025-01-15T09-22-59.977970.json,24,43.83153376424661,18.451788261722502,3.2,79.60000000000001
ContactDoctor_Bio-Medical-Llama-3-8B,results_2024-12-24T06-22-56.971273.json,24,48.63118026227378,15.494353090487637,17.599999999999998,78.8
CoolSpring_Qwen2-0.5B-Abyme,results_2024-09-06T09-06-54.964156.json,24,28.618342964818265,15.92829273262749,3.2,54.400000000000006
CoolSpring_Qwen2-0.5B-Abyme-merge2,results_2024-07-30T04-00-30.669462.json,24,29.94272300913873,14.893780487710995,7.199999999999999,56.8
CoolSpring_Qwen2-0.5B-Abyme-merge3,results_2024-07-30T03-41-02.675646.json,24,30.03140452593367,15.293025995503557,7.199999999999999,62.4
Corianas_llama-3-reactor,results_2024-08-12T17-59-58.747351.json,24,44.57148560545014,18.233729951297413,14.399999999999999,80.80000000000001
Corianas_Neural-Mistral-7B,results_2024-12-06T14-35-18.646555.json,24,44.280234041928566,17.466081931882858,16,82.39999999999999
Corianas_Quokka_2.7b,results_2024-12-11T18-32-14.809182.json,24,30.55474937424842,15.191416955214784,10,54.49438202247191
CortexLM_btlm-7b-base-v0.2,results_2024-08-12T22-07-03.175931.json,24,40.06411985841813,19.18122305834642,3.5999999999999996,78.4
Cran-May_merge_model_20250308_2,results_2025-03-08T15-11-05.567757.json,24,65.85311075974458,18.369165945460285,22.8,92
Cran-May_merge_model_20250308_3,results_2025-03-08T15-15-23.298099.json,24,62.714598922250424,18.039314377863736,16,89.2
Cran-May_merge_model_20250308_4,results_2025-03-08T15-21-43.946714.json,24,66.6435217186487,18.180013355481826,24,93.2
Cran-May_SCE-2-24B,results_2025-02-05T01-14-41.928805.json,24,62.64692798019763,17.967979390915445,21.2,86.8
Cran-May_SCE-3-24B,results_2025-02-05T01-07-55.745567.json,24,59.72830450746907,17.592857679659065,16.8,89.2
Cran-May_T.E-8.1,results_2024-09-29T18-25-58.538578.json,24,55.81754708123893,16.226196724318733,16.8,87.6
Cran-May_tempmotacilla-cinerea-0308,results_2025-03-08T15-27-36.469214.json,24,65.88401264041515,18.494172327908082,21.6,92.4
CreitinGameplays_Llama-3.1-8B-R1-v0.1,results_2025-03-11T00-12-57.650499.json,24,30.574858655455127,12.947364761018187,10.8,51.87165775401069
cstr_llama3.1-8b-spaetzle-v90,results_2024-09-16T04-03-46.320177.json,24,53.028606333322095,15.090692942168358,22,84.8
CultriX_Qwen2.5-14B-Broca,results_2024-12-23T18-32-51.550970.json,24,65.27145981540363,18.357723454853204,20.8,91.60000000000001
CultriX_Qwen2.5-14B-Brocav3,results_2024-12-24T00-40-55.160630.json,24,64.52353476182758,18.02934143176165,21.2,89.60000000000001
CultriX_Qwen2.5-14B-Brocav6,results_2024-12-24T00-45-48.593643.json,24,63.888352666265554,18.028784261881647,20.4,90.8
CultriX_Qwen2.5-14B-Brocav7,results_2024-12-24T00-39-18.307055.json,24,64.44026981327183,18.477090888175375,20,90.4
CultriX_Qwen2.5-14B-BrocaV9,results_2025-01-14T03-27-24.176624.json,24,63.913835852389845,18.585311617177563,20.8,90.8
CultriX_Qwen2.5-14B-Emerged,results_2024-12-20T00-16-33.822279.json,24,62.6003368070331,18.614947461664322,23.599999999999998,91.2
CultriX_Qwen2.5-14B-Emergedv3,results_2024-12-22T02-13-24.444781.json,24,61.907284110560276,18.009449483873997,17.2,89.60000000000001
CultriX_Qwen2.5-14B-FinalMerge,results_2024-12-24T01-43-26.836129.json,24,57.1494531001145,16.458609102905143,16,87.2
CultriX_Qwen2.5-14B-Hyper,results_2025-01-20T07-31-35.276448.json,24,65.07453346766106,18.207929095288836,23.599999999999998,92
CultriX_Qwen2.5-14B-Hyperionv3,results_2025-01-19T05-37-04.733936.json,24,65.22165609411941,18.498575564688284,22.400000000000002,91.2
CultriX_Qwen2.5-14B-Hyperionv4,results_2025-01-20T19-39-31.032174.json,24,64.71791978856551,18.399617974892845,21.2,92.80000000000001
CultriX_Qwen2.5-14B-Hyperionv5,results_2025-01-20T19-35-29.527144.json,24,64.42657850860552,18.100460491656627,22.400000000000002,89.60000000000001
CultriX_Qwen2.5-14B-HyperMarck-dl,results_2025-02-25T03-04-33.550164.json,24,60.96480033153929,17.30956377281907,19.6,88.8
CultriX_Qwen2.5-14B-MegaMerge-pt2,results_2024-10-25T17-28-29.915496.json,24,65.77703330510147,18.59323896834018,22.400000000000002,92.4
CultriX_Qwen2.5-14B-MergeStock,results_2024-10-24T00-00-00.000000.json,24,65.79336391923108,18.51146779795582,23.200000000000003,92.4
CultriX_Qwen2.5-14B-partialmergept1,results_2025-01-19T05-48-12.721431.json,24,61.51178406213537,18.382611578485992,18,90.4
CultriX_Qwen2.5-14B-ReasoningMerge,results_2025-02-24T23-23-47.851116.json,24,65.78226399295218,17.406848050680342,25.6,93.2
CultriX_Qwen2.5-14B-Ultimav2,results_2025-02-05T01-39-46.826724.json,24,65.55027486976712,18.09808864234404,24.8,91.2
CultriX_Qwen2.5-14B-Unity,results_2024-12-22T02-13-12.144491.json,24,60.19955540977778,17.255073390376985,18,88
CultriX_Qwen2.5-14B-Wernicke,results_2024-10-23T19-04-06.984034.json,24,65.68359662501575,18.594576867904387,22,91.60000000000001
CultriX_Qwen2.5-14B-Wernicke-SFT,results_2024-11-20T02-17-53.848498.json,24,64.60586236565511,18.221998782184738,19.2,93.60000000000001
CultriX_Qwen2.5-14B-Wernicke-SLERP,results_2024-10-25T21-08-24.240304.json,24,64.40929009604598,18.954116188964132,16.8,92
CultriX_Qwen2.5-14B-Wernickev3,results_2024-12-20T00-20-51.798524.json,24,61.84146992839422,18.23844618549402,22.400000000000002,90.4
CultriX_Qwenfinity-2.5-14B,results_2024-12-23T20-53-54.936287.json,24,56.550072719700324,17.005035681047715,16.8,85.6
CultriX_Qwestion-14B,results_2024-11-23T06-19-01.826337.json,24,64.50104739140538,18.015175739749974,25.6,92
CultriX_SeQwence-14B,results_2024-11-20T10-20-14.065091.json,24,65.05665291288973,18.73210633306416,24.8,94
CultriX_SeQwence-14B-EvolMerge,results_2024-11-27T11-01-35.329151.json,24,65.72183434723883,18.354309237394997,22.8,92
CultriX_SeQwence-14B-EvolMergev1,results_2024-11-27T12-57-19.390079.json,24,65.45547382762977,18.539068923729545,20.4,91.2
CultriX_SeQwence-14B-v5,results_2024-11-20T00-54-32.999873.json,24,65.17093605796943,18.538679130259055,24,92.80000000000001
CultriX_SeQwence-14Bv1,results_2024-11-27T10-50-57.059584.json,24,63.446737271034436,18.5237548440704,23.599999999999998,92
CultriX_SeQwence-14Bv2,results_2024-12-08T17-38-34.281942.json,24,63.04512627108577,18.52906549464324,22.8,97.2
CultriX_SeQwence-14Bv3,results_2024-11-27T21-18-32.079945.json,24,63.02253848409947,18.216813490187384,22.8,92.80000000000001
CYFRAGOVPL_Llama-PLLuM-8B-base,results_2025-02-28T14-13-32.792972.json,24,43.20448045814097,18.110677339087882,12.8,79.60000000000001
CYFRAGOVPL_Llama-PLLuM-8B-chat,results_2025-02-28T13-53-42.976676.json,24,40.770722535589584,15.496773759038796,17.599999999999998,69.19999999999999
CYFRAGOVPL_PLLuM-12B-base,results_2025-02-28T14-26-10.371596.json,24,43.90596143784449,16.57073405261037,11.600000000000001,81.2
CYFRAGOVPL_PLLuM-12B-chat,results_2025-02-28T14-04-50.916092.json,24,44.45800033307571,15.151529994693757,13.200000000000001,70.8
CYFRAGOVPL_PLLuM-12B-nc-base,results_2025-02-28T14-13-34.734587.json,24,42.767589675970015,14.79173503908631,10.8,66.8
CYFRAGOVPL_PLLuM-12B-nc-chat,results_2025-02-28T14-03-56.285441.json,24,45.764328318815465,16.004093359987067,14.000000000000002,73.6
Daemontatox_AetherDrake-SFT,results_2024-12-25T20-08-51.776455.json,24,48.72007550722026,16.229388619815794,14.799999999999999,80.80000000000001
Daemontatox_AetherSett,results_2024-12-30T14-23-42.325851.json,24,54.51624435465485,14.638593189313783,19.2,85.2
Daemontatox_AetherTOT,results_2024-12-28T17-49-09.639117.json,24,50.66056342472066,15.53608725628833,16.400000000000002,81.6
Daemontatox_AetherUncensored,results_2025-01-13T09-52-18.924092.json,24,44.63128280514494,17.107329131884665,10.8,80.80000000000001
Daemontatox_Cogito-MIS,results_2025-02-18T21-15-33.420905.json,24,50.59981143086197,17.748036877670607,13.600000000000001,80
Daemontatox_CogitoDistil,results_2025-01-23T10-51-52.863988.json,24,36.76766046141686,17.45832839579277,12.8,84.39999999999999
Daemontatox_CogitoZ,results_2025-01-08T09-03-00.911977.json,24,67.34487392645502,19.027855032475863,24,90.8
Daemontatox_CogitoZ14,results_2025-01-08T03-34-10.130534.json,24,62.975147888083264,18.10684429249735,23.599999999999998,93.60000000000001
Daemontatox_DocumentCogito,results_2025-01-16T02-47-58.653318.json,24,51.11563719111275,15.48198783477919,17.2,81.2
Daemontatox_Llama3.3-70B-CogniLink,results_2025-01-14T12-59-48.589114.json,24,66.68327758293489,19.227380903772332,21.2,99.6
Daemontatox_Llama_cot,results_2025-03-09T04-46-23.117014.json,24,48.383743353918724,16.875054919366207,19.6,78.4
Daemontatox_MawaredT1,results_2025-01-06T10-36-21.706918.json,24,52.1481543929366,14.914487688684165,17.2,83.6
Daemontatox_mini-Cogito-R1,results_2025-02-24T16-55-04.757962.json,24,32.80491875175076,15.415528978631372,10.8,62.8
